id,demand
1000020,0.3541415970571786
1000025,0.28707322360119375
1000047,0.33142744399491353
1000054,0.33147639348946584
1000064,0.38790813759567083
1000082,0.3505777933136897
1000105,0.3786708898613658
1000123,0.3902331569090487
1000124,0.38721624667909943
1000144,0.37193947763790647
1000146,0.3879827880526689
1000152,0.33670832248080707
1000153,0.28249524520568214
1000155,0.43650737949351737
1000176,0.3716803817506134
1000186,0.3894400570980059
1000199,0.2892574272785252
1000208,0.46903291776820794
1000209,0.3871770426324841
1000214,0.3686544825490244
1000231,0.3617529892991861
1000239,0.2863002855568568
1000245,0.28857785688649
1000250,0.3352110589866386
1000258,0.3872113709693268
1000320,0.3872104464473072
1000360,0.38947252147021594
1000361,0.48831991193832086
1000362,0.470539602832385
1000364,0.364038968564968
1000379,0.4712176999945634
1000382,0.38722504504344235
1000408,0.4712167338725027
1000416,0.3872240042401195
1000426,0.3887173134720385
1000438,0.3872086868731408
1000455,0.3917337763526234
1000459,0.37421063135245763
1000467,0.30635929007436247
1000468,0.4689537013693881
1000469,0.28923787833374476
1000478,0.38720809040732174
1000481,0.38714769560321977
1000494,0.29159157301020955
1000500,0.3871474122819557
1000523,0.4860393016135529
1000531,0.37941876132102037
1000542,0.48302500059037357
1000562,0.3872068378291016
1000563,0.36903108672576523
1000564,0.4697668437434528
1000583,0.3872065246845466
1000585,0.3894846894726123
1000591,0.38720640539138274
1000609,0.3925138724937227
1000625,0.36940257769007206
1000651,0.3359593032307191
1000690,0.38795915296805644
1000698,0.3366973031059878
1000718,0.388712959271559
1000725,0.44069474694559957
1000736,0.46751713057433153
1000744,0.35439023705208006
1000763,0.37419291881808375
1000765,0.2946338304223183
1000779,0.3716713900552344
1000781,0.38798596463718704
1000785,0.29158723373479756
1000806,0.4217130853453822
1000823,0.47045685539439547
1000852,0.3320319590264523
1000855,0.35634176897460257
1000858,0.46600686369443134
1000861,0.4253470651028111
1000886,0.3794134676891128
1000889,0.3871387352524016
1000894,0.29766432524532527
1000897,0.4674388566143263
1000903,0.3879841454924966
1000904,0.3901962198634213
1000908,0.47120693532793156
1000921,0.2810506848095911
1000940,0.33593947170959393
1000957,0.4712723087423205
1000958,0.434229857444395
1000963,0.29007613179603964
1000964,0.4376081829521189
1000978,0.387200634584583
1000982,0.4705303576099519
1001018,0.29082953548511437
1001019,0.4660044628993765
1001035,0.2833121901781112
1001036,0.387969516656876
1001044,0.3901814867022072
1001053,0.38719951621117216
1001074,0.3894394610831951
1001075,0.4696988738234482
1001094,0.3741729937526525
1001101,0.291581987840739
1001103,0.3640630078955121
1001126,0.3771316942828416
1001149,0.4246259495335836
1001151,0.3649312186617685
1001153,0.33670604141426536
1001165,0.4217077318499043
1001168,0.37570323931455
1001170,0.3775929665442305
1001177,0.37752963482165536
1001179,0.3756830514712175
1001209,0.3006427977198509
1001210,0.33357707111809576
1001214,0.2969047958907679
1001220,0.349844536639761
1001225,0.28255513313589453
1001234,0.3779124763596329
1001249,0.3894592650173864
1001312,0.3879654010270652
1001322,0.35225102670546676
1001325,0.38796520719580696
1001349,0.35889391298225554
1001375,0.35000255420806975
1001389,0.4353294055985175
1001396,0.32638567026215054
1001402,0.3901503236251188
1001421,0.3771428184543955
1001426,0.29157767536333545
1001442,0.3778840835817253
1001443,0.340369100435004
1001445,0.3776015113099356
1001467,0.3872088659103362
1001471,0.38792509350302556
1001486,0.37493689533983005
1001492,0.2893140197060061
1001494,0.38939526159507887
1001514,0.38720816509207967
1001546,0.4202344170605186
1001565,0.38719188144868766
1001575,0.3779200369902913
1001580,0.4357319066250608
1001584,0.39248668805708403
1001599,0.38788524821315185
1001621,0.39247061320357257
1001632,0.38719375992890426
1001649,0.47126198988365003
1001659,0.3894813199476675
1001675,0.38719024116768513
1001681,0.4705199343720001
1001688,0.4845290050100485
1001694,0.37190425289302664
1001709,0.39173006645997277
1001713,0.468256785706143
1001754,0.3872045862501882
1001770,0.2982153341165546
1001783,0.38718863070997356
1001814,0.2820897600502139
1001841,0.29530878285273154
1001845,0.2885390089429478
1001849,0.46972526877107235
1001868,0.35840524771190596
1001871,0.47051710116830736
1001872,0.27970067062188647
1001875,0.49133831586053195
1001977,0.3367063998163489
1001998,0.3871854247061959
1002026,0.4224491169674756
1002031,0.38718493262189513
1002033,0.434968050203695
1002035,0.3786547559611813
1002040,0.3856918738805627
1002044,0.3749130517337763
1002058,0.4457644736081215
1002067,0.3498319064805155
1002082,0.28628832651239655
1002084,0.37862585658562603
1002085,0.37011950761161055
1002093,0.3686391091494702
1002099,0.3070638870390616
1002126,0.37189781106218034
1002131,0.3793949026904933
1002137,0.4371688207942317
1002142,0.3351823567503668
1002169,0.335860260501355
1002176,0.38718277043330085
1002183,0.3894861518031284
1002189,0.3871976103015101
1002208,0.3924647376281409
1002216,0.38712182389831623
1002232,0.38947277557480886
1002240,0.27835176604983947
1002256,0.3505833120247551
1002301,0.3871303248307072
1002309,0.3645500710989766
1002312,0.38793496627909185
1002338,0.2862845091177323
1002344,0.2832771477115523
1002347,0.3878740943090456
1002366,0.375662473798757
1002368,0.37708065828238957
1002384,0.3550694236574469
1002385,0.2833173505407809
1002393,0.48519684294447946
1002423,0.38719461035936376
1002425,0.4712883550370641
1002431,0.4689997691825484
1002462,0.33667099896336544
1002464,0.36642062114449603
1002490,0.42170296322818773
1002508,0.2908068277303245
1002519,0.2900149926294471
1002523,0.28777467501773807
1002544,0.39015911922056895
1002550,0.3513331518529307
1002617,0.38793041822722124
1002619,0.3783382288677209
1002644,0.3718096214121862
1002651,0.4376336088678588
1002665,0.38872474056266926
1002682,0.28626385640695523
1002699,0.3879067819665873
1002718,0.3366671817968747
1002732,0.3505762140882188
1002743,0.4704914526423378
1002752,0.28404081070792825
1002754,0.291557383295113
1002776,0.44066416313835516
1002778,0.3894772793181444
1002783,0.3916640030098737
1002785,0.37938461666250034
1002786,0.3490669612181071
1002818,0.37416280919847805
1002821,0.3771064190437572
1002856,0.3871726305143761
1002861,0.3350933750890392
1002885,0.4480906863444118
1002931,0.48451046982800894
1002934,0.3402112954407073
1002940,0.3513273363111944
1002946,0.42243539803888475
1002962,0.37982891636426264
1002970,0.29080042797551214
1002985,0.3757169591397053
1002989,0.3916735767417525
1002991,0.38937293886851
1003025,0.32914641951959756
1003026,0.43644904574808696
1003041,0.37862657545168216
1003047,0.3871697823900899
1003048,0.36936644677308
1003056,0.33587285857982385
1003059,0.47125307615567935
1003061,0.3225445643740593
1003083,0.35838713008725775
1003094,0.3319985271150547
1003096,0.2914763660459627
1003097,0.43195081201723184
1003099,0.3632313158720597
1003101,0.3506551674822138
1003121,0.37703871908148506
1003128,0.2862727289178051
1003131,0.4882786066535042
1003132,0.389446709495922
1003141,0.3734266702719238
1003154,0.33516726616514353
1003164,0.336676054110869
1003173,0.28404717849195427
1003183,0.37264891876859385
1003186,0.4681842387177807
1003202,0.33592072982467724
1003210,0.287764430717295
1003212,0.4309741061928206
1003234,0.3894296654011135
1003239,0.4690008999671513
1003250,0.47117435497605553
1003268,0.43722782891722795
1003271,0.387166442181503
1003289,0.43564319494409665
1003296,0.36710802503623946
1003316,0.4238399459622125
1003349,0.38716527907315573
1003357,0.3886736074391438
1003380,0.31981932635682053
1003388,0.33667271390228204
1003421,0.37490804129240907
1003432,0.3894417022038501
1003436,0.38716398175999917
1003466,0.33667155077380184
1003468,0.19964573987438178
1003476,0.38791760933850755
1003487,0.46821480934457005
1003488,0.46161423927859624
1003499,0.46973860118660493
1003541,0.29154613723762446
1003567,0.3901185735902909
1003571,0.4224260782604613
1003573,0.3879161626941447
1003581,0.4383768422128527
1003590,0.2943412029646375
1003600,0.37980675726623664
1003616,0.3498214539396278
1003619,0.3871767760515056
1003633,0.43909235402642627
1003649,0.3535926948789698
1003659,0.4055894210286397
1003663,0.29152879488977346
1003697,0.471243606936924
1003698,0.4063425738741698
1003712,0.3740707285961635
1003731,0.2915433040451167
1003733,0.2968677672698976
1003762,0.28995564450909045
1003769,0.389421687670783
1003786,0.44581457946310865
